,LA:1,LA:2,LA:3,LA:4,LA:5,LA:6,LA:7,LA:8,LA:9,LA:10,LA:11,LA:12
21032,192.97,192.97,272.85,272.85,175.81,76.29,161.02,285.87,149.86,48.26,153.3,155.78
21033,192.97,272.85,272.85,175.81,76.29,161.02,285.87,149.86,48.26,153.3,155.78,74.5
21034,272.85,272.85,175.81,76.29,161.02,285.87,149.86,48.26,153.3,155.78,74.5,74.5
21035,272.85,175.81,76.29,161.02,285.87,149.86,48.26,153.3,155.78,74.5,74.5,157.61
21036,175.81,76.29,161.02,285.87,149.86,48.26,153.3,155.78,74.5,74.5,157.61,285.87
21037,76.29,161.02,285.87,149.86,48.26,153.3,155.78,74.5,74.5,157.61,285.87,78.63
21038,161.02,285.87,149.86,48.26,153.3,155.78,74.5,74.5,157.61,285.87,78.63,154.86
21039,285.87,149.86,48.26,153.3,155.78,74.5,74.5,157.61,285.87,78.63,154.86,210.23
21040,149.86,48.26,153.3,155.78,74.5,74.5,157.61,285.87,78.63,154.86,210.23,155.53
21041,48.26,153.3,155.78,74.5,74.5,157.61,285.87,78.63,154.86,210.23,155.53,155.53
21042,153.3,155.78,74.5,74.5,157.61,285.87,78.63,154.86,210.23,155.53,155.53,82.33
21043,155.78,74.5,74.5,157.61,285.87,78.63,154.86,210.23,155.53,155.53,82.33,84.19
21044,74.5,74.5,157.61,285.87,78.63,154.86,210.23,155.53,155.53,82.33,84.19,81.57
21045,74.5,157.61,285.87,78.63,154.86,210.23,155.53,155.53,82.33,84.19,81.57,83.38
21046,157.61,285.87,78.63,154.86,210.23,155.53,155.53,82.33,84.19,81.57,83.38,80.0
21047,285.87,78.63,154.86,210.23,155.53,155.53,82.33,84.19,81.57,83.38,80.0,78.19
21048,78.63,154.86,210.23,155.53,155.53,82.33,84.19,81.57,83.38,80.0,78.19,80.0
21049,154.86,210.23,155.53,155.53,82.33,84.19,81.57,83.38,80.0,78.19,80.0,80.0
21050,210.23,155.53,155.53,82.33,84.19,81.57,83.38,80.0,78.19,80.0,80.0,76.66
21051,155.53,155.53,82.33,84.19,81.57,83.38,80.0,78.19,80.0,80.0,76.66,153.64
21052,155.53,82.33,84.19,81.57,83.38,80.0,78.19,80.0,80.0,76.66,153.64,150.53
21053,82.33,84.19,81.57,83.38,80.0,78.19,80.0,80.0,76.66,153.64,150.53,150.53
21054,84.19,81.57,83.38,80.0,78.19,80.0,80.0,76.66,153.64,150.53,150.53,152.53
21055,81.57,83.38,80.0,78.19,80.0,80.0,76.66,153.64,150.53,150.53,152.53,154.1
21056,83.38,80.0,78.19,80.0,80.0,76.66,153.64,150.53,150.53,152.53,154.1,150.64
21057,80.0,78.19,80.0,80.0,76.66,153.64,150.53,150.53,152.53,154.1,150.64,154.18
21058,78.19,80.0,80.0,76.66,153.64,150.53,150.53,152.53,154.1,150.64,154.18,153.77
21059,80.0,80.0,76.66,153.64,150.53,150.53,152.53,154.1,150.64,154.18,153.77,150.74
21060,80.0,76.66,153.64,150.53,150.53,152.53,154.1,150.64,154.18,153.77,150.74,156.41
21061,76.66,153.64,150.53,150.53,152.53,154.1,150.64,154.18,153.77,150.74,156.41,184.2
21062,153.64,150.53,150.53,152.53,154.1,150.64,154.18,153.77,150.74,156.41,184.2,274.09
21063,150.53,150.53,152.53,154.1,150.64,154.18,153.77,150.74,156.41,184.2,274.09,172.0
21064,150.53,152.53,154.1,150.64,154.18,153.77,150.74,156.41,184.2,274.09,172.0,173.29
21065,152.53,154.1,150.64,154.18,153.77,150.74,156.41,184.2,274.09,172.0,173.29,216.74
21066,154.1,150.64,154.18,153.77,150.74,156.41,184.2,274.09,172.0,173.29,216.74,292.07
21067,150.64,154.18,153.77,150.74,156.41,184.2,274.09,172.0,173.29,216.74,292.07,81.35
21068,154.18,153.77,150.74,156.41,184.2,274.09,172.0,173.29,216.74,292.07,81.35,190.56
21069,153.77,150.74,156.41,184.2,274.09,172.0,173.29,216.74,292.07,81.35,190.56,224.21
21070,150.74,156.41,184.2,274.09,172.0,173.29,216.74,292.07,81.35,190.56,224.21,197.81
21071,156.41,184.2,274.09,172.0,173.29,216.74,292.07,81.35,190.56,224.21,197.81,205.81
21072,184.2,274.09,172.0,173.29,216.74,292.07,81.35,190.56,224.21,197.81,205.81,84.82
21073,274.09,172.0,173.29,216.74,292.07,81.35,190.56,224.21,197.81,205.81,84.82,84.71
21074,172.0,173.29,216.74,292.07,81.35,190.56,224.21,197.81,205.81,84.82,84.71,84.84
21075,173.29,216.74,292.07,81.35,190.56,224.21,197.81,205.81,84.82,84.71,84.84,267.64
21076,216.74,292.07,81.35,190.56,224.21,197.81,205.81,84.82,84.71,84.84,267.64,261.07
21077,292.07,81.35,190.56,224.21,197.81,205.81,84.82,84.71,84.84,267.64,261.07,79.09
21078,81.35,190.56,224.21,197.81,205.81,84.82,84.71,84.84,267.64,261.07,79.09,80.69
21079,190.56,224.21,197.81,205.81,84.82,84.71,84.84,267.64,261.07,79.09,80.69,221.62
21080,224.21,197.81,205.81,84.82,84.71,84.84,267.64,261.07,79.09,80.69,221.62,287.1
21081,197.81,205.81,84.82,84.71,84.84,267.64,261.07,79.09,80.69,221.62,287.1,261.07
21082,205.81,84.82,84.71,84.84,267.64,261.07,79.09,80.69,221.62,287.1,261.07,73.81
21083,84.82,84.71,84.84,267.64,261.07,79.09,80.69,221.62,287.1,261.07,73.81,201.65
21084,84.71,84.84,267.64,261.07,79.09,80.69,221.62,287.1,261.07,73.81,201.65,154.99
21085,84.84,267.64,261.07,79.09,80.69,221.62,287.1,261.07,73.81,201.65,154.99,154.99
21086,267.64,261.07,79.09,80.69,221.62,287.1,261.07,73.81,201.65,154.99,154.99,154.99
21087,261.07,79.09,80.69,221.62,287.1,261.07,73.81,201.65,154.99,154.99,154.99,71.11
21088,79.09,80.69,221.62,287.1,261.07,73.81,201.65,154.99,154.99,154.99,71.11,146.16
21089,80.69,221.62,287.1,261.07,73.81,201.65,154.99,154.99,154.99,71.11,146.16,142.07
21090,221.62,287.1,261.07,73.81,201.65,154.99,154.99,154.99,71.11,146.16,142.07,145.4
21091,287.1,261.07,73.81,201.65,154.99,154.99,154.99,71.11,146.16,142.07,145.4,152.31
21092,261.07,73.81,201.65,154.99,154.99,154.99,71.11,146.16,142.07,145.4,152.31,263.88
21093,73.81,201.65,154.99,154.99,154.99,71.11,146.16,142.07,145.4,152.31,263.88,261.07
21094,201.65,154.99,154.99,154.99,71.11,146.16,142.07,145.4,152.31,263.88,261.07,141.16
21095,154.99,154.99,154.99,71.11,146.16,142.07,145.4,152.31,263.88,261.07,141.16,66.28
21096,154.99,154.99,71.11,146.16,142.07,145.4,152.31,263.88,261.07,141.16,66.28,25.92
21097,154.99,71.11,146.16,142.07,145.4,152.31,263.88,261.07,141.16,66.28,25.92,214.57
21098,71.11,146.16,142.07,145.4,152.31,263.88,261.07,141.16,66.28,25.92,214.57,70.0
21099,146.16,142.07,145.4,152.31,263.88,261.07,141.16,66.28,25.92,214.57,70.0,70.08
21100,142.07,145.4,152.31,263.88,261.07,141.16,66.28,25.92,214.57,70.0,70.08,146.52
21101,145.4,152.31,263.88,261.07,141.16,66.28,25.92,214.57,70.0,70.08,146.52,153.64
21102,152.31,263.88,261.07,141.16,66.28,25.92,214.57,70.0,70.08,146.52,153.64,183.49
21103,263.88,261.07,141.16,66.28,25.92,214.57,70.0,70.08,146.52,153.64,183.49,261.07
21104,261.07,141.16,66.28,25.92,214.57,70.0,70.08,146.52,153.64,183.49,261.07,175.79
21105,141.16,66.28,25.92,214.57,70.0,70.08,146.52,153.64,183.49,261.07,175.79,75.1
21106,66.28,25.92,214.57,70.0,70.08,146.52,153.64,183.49,261.07,175.79,75.1,75.1
21107,25.92,214.57,70.0,70.08,146.52,153.64,183.49,261.07,175.79,75.1,75.1,72.58
21108,214.57,70.0,70.08,146.52,153.64,183.49,261.07,175.79,75.1,75.1,72.58,75.1
21109,70.0,70.08,146.52,153.64,183.49,261.07,175.79,75.1,75.1,72.58,75.1,213.91
21110,70.08,146.52,153.64,183.49,261.07,175.79,75.1,75.1,72.58,75.1,213.91,257.08
21111,146.52,153.64,183.49,261.07,175.79,75.1,75.1,72.58,75.1,213.91,257.08,333.33
21112,153.64,183.49,261.07,175.79,75.1,75.1,72.58,75.1,213.91,257.08,333.33,393.51
21113,183.49,261.07,175.79,75.1,75.1,72.58,75.1,213.91,257.08,333.33,393.51,500.0
21114,261.07,175.79,75.1,75.1,72.58,75.1,213.91,257.08,333.33,393.51,500.0,281.0
21115,175.79,75.1,75.1,72.58,75.1,213.91,257.08,333.33,393.51,500.0,281.0,238.35
21116,75.1,75.1,72.58,75.1,213.91,257.08,333.33,393.51,500.0,281.0,238.35,349.6
21117,75.1,72.58,75.1,213.91,257.08,333.33,393.51,500.0,281.0,238.35,349.6,299.0
21118,72.58,75.1,213.91,257.08,333.33,393.51,500.0,281.0,238.35,349.6,299.0,346.0
21119,75.1,213.91,257.08,333.33,393.51,500.0,281.0,238.35,349.6,299.0,346.0,204.21
21120,213.91,257.08,333.33,393.51,500.0,281.0,238.35,349.6,299.0,346.0,204.21,204.21
21121,257.08,333.33,393.51,500.0,281.0,238.35,349.6,299.0,346.0,204.21,204.21,204.21
21122,333.33,393.51,500.0,281.0,238.35,349.6,299.0,346.0,204.21,204.21,204.21,204.21
21123,393.51,500.0,281.0,238.35,349.6,299.0,346.0,204.21,204.21,204.21,204.21,191.58
21124,500.0,281.0,238.35,349.6,299.0,346.0,204.21,204.21,204.21,204.21,191.58,190.7
21125,281.0,238.35,349.6,299.0,346.0,204.21,204.21,204.21,204.21,191.58,190.7,71.01
21126,238.35,349.6,299.0,346.0,204.21,204.21,204.21,204.21,191.58,190.7,71.01,70.94
21127,349.6,299.0,346.0,204.21,204.21,204.21,204.21,191.58,190.7,71.01,70.94,72.03
21128,299.0,346.0,204.21,204.21,204.21,204.21,191.58,190.7,71.01,70.94,72.03,253.81
21129,346.0,204.21,204.21,204.21,204.21,191.58,190.7,71.01,70.94,72.03,253.81,150.0
21130,204.21,204.21,204.21,204.21,191.58,190.7,71.01,70.94,72.03,253.81,150.0,72.13
21131,204.21,204.21,204.21,191.58,190.7,71.01,70.94,72.03,253.81,150.0,72.13,71.39
21132,204.21,204.21,191.58,190.7,71.01,70.94,72.03,253.81,150.0,72.13,71.39,167.0
21133,204.21,191.58,190.7,71.01,70.94,72.03,253.81,150.0,72.13,71.39,167.0,70.14
21134,191.58,190.7,71.01,70.94,72.03,253.81,150.0,72.13,71.39,167.0,70.14,71.07
21135,190.7,71.01,70.94,72.03,253.81,150.0,72.13,71.39,167.0,70.14,71.07,224.65
21136,71.01,70.94,72.03,253.81,150.0,72.13,71.39,167.0,70.14,71.07,224.65,71.5
21137,70.94,72.03,253.81,150.0,72.13,71.39,167.0,70.14,71.07,224.65,71.5,59.36
21138,72.03,253.81,150.0,72.13,71.39,167.0,70.14,71.07,224.65,71.5,59.36,69.59
21139,253.81,150.0,72.13,71.39,167.0,70.14,71.07,224.65,71.5,59.36,69.59,202.85
21140,150.0,72.13,71.39,167.0,70.14,71.07,224.65,71.5,59.36,69.59,202.85,199.7
21141,72.13,71.39,167.0,70.14,71.07,224.65,71.5,59.36,69.59,202.85,199.7,187.1
21142,71.39,167.0,70.14,71.07,224.65,71.5,59.36,69.59,202.85,199.7,187.1,159.0
21143,167.0,70.14,71.07,224.65,71.5,59.36,69.59,202.85,199.7,187.1,159.0,182.77
21144,70.14,71.07,224.65,71.5,59.36,69.59,202.85,199.7,187.1,159.0,182.77,294.17
21145,71.07,224.65,71.5,59.36,69.59,202.85,199.7,187.1,159.0,182.77,294.17,332.55
21146,224.65,71.5,59.36,69.59,202.85,199.7,187.1,159.0,182.77,294.17,332.55,327.46
21147,71.5,59.36,69.59,202.85,199.7,187.1,159.0,182.77,294.17,332.55,327.46,290.36
21148,59.36,69.59,202.85,199.7,187.1,159.0,182.77,294.17,332.55,327.46,290.36,292.04
21149,69.59,202.85,199.7,187.1,159.0,182.77,294.17,332.55,327.46,290.36,292.04,288.0
21150,202.85,199.7,187.1,159.0,182.77,294.17,332.55,327.46,290.36,292.04,288.0,76.23
21151,199.7,187.1,159.0,182.77,294.17,332.55,327.46,290.36,292.04,288.0,76.23,75.0
21152,187.1,159.0,182.77,294.17,332.55,327.46,290.36,292.04,288.0,76.23,75.0,157.32
21153,159.0,182.77,294.17,332.55,327.46,290.36,292.04,288.0,76.23,75.0,157.32,157.39
21154,182.77,294.17,332.55,327.46,290.36,292.04,288.0,76.23,75.0,157.32,157.39,168.39
21155,294.17,332.55,327.46,290.36,292.04,288.0,76.23,75.0,157.32,157.39,168.39,72.01
21156,332.55,327.46,290.36,292.04,288.0,76.23,75.0,157.32,157.39,168.39,72.01,159.0
21157,327.46,290.36,292.04,288.0,76.23,75.0,157.32,157.39,168.39,72.01,159.0,164.44
21158,290.36,292.04,288.0,76.23,75.0,157.32,157.39,168.39,72.01,159.0,164.44,282.17
21159,292.04,288.0,76.23,75.0,157.32,157.39,168.39,72.01,159.0,164.44,282.17,-9.41
21160,288.0,76.23,75.0,157.32,157.39,168.39,72.01,159.0,164.44,282.17,-9.41,329.0
21161,76.23,75.0,157.32,157.39,168.39,72.01,159.0,164.44,282.17,-9.41,329.0,329.59
21162,75.0,157.32,157.39,168.39,72.01,159.0,164.44,282.17,-9.41,329.0,329.59,364.13
21163,157.32,157.39,168.39,72.01,159.0,164.44,282.17,-9.41,329.0,329.59,364.13,346.77
21164,157.39,168.39,72.01,159.0,164.44,282.17,-9.41,329.0,329.59,364.13,346.77,289.0
21165,168.39,72.01,159.0,164.44,282.17,-9.41,329.0,329.59,364.13,346.77,289.0,253.2
21166,72.01,159.0,164.44,282.17,-9.41,329.0,329.59,364.13,346.77,289.0,253.2,254.88
21167,159.0,164.44,282.17,-9.41,329.0,329.59,364.13,346.77,289.0,253.2,254.88,185.0
21168,164.44,282.17,-9.41,329.0,329.59,364.13,346.77,289.0,253.2,254.88,185.0,185.87
21169,282.17,-9.41,329.0,329.59,364.13,346.77,289.0,253.2,254.88,185.0,185.87,187.89
21170,-9.41,329.0,329.59,364.13,346.77,289.0,253.2,254.88,185.0,185.87,187.89,192.26
21171,329.0,329.59,364.13,346.77,289.0,253.2,254.88,185.0,185.87,187.89,192.26,185.0
21172,329.59,364.13,346.77,289.0,253.2,254.88,185.0,185.87,187.89,192.26,185.0,185.0
21173,364.13,346.77,289.0,253.2,254.88,185.0,185.87,187.89,192.26,185.0,185.0,185.0
21174,346.77,289.0,253.2,254.88,185.0,185.87,187.89,192.26,185.0,185.0,185.0,-11.04
21175,289.0,253.2,254.88,185.0,185.87,187.89,192.26,185.0,185.0,185.0,-11.04,190.08
21176,253.2,254.88,185.0,185.87,187.89,192.26,185.0,185.0,185.0,-11.04,190.08,76.12
21177,254.88,185.0,185.87,187.89,192.26,185.0,185.0,185.0,-11.04,190.08,76.12,75.98
21178,185.0,185.87,187.89,192.26,185.0,185.0,185.0,-11.04,190.08,76.12,75.98,-44.56
21179,185.87,187.89,192.26,185.0,185.0,185.0,-11.04,190.08,76.12,75.98,-44.56,191.87
21180,187.89,192.26,185.0,185.0,185.0,-11.04,190.08,76.12,75.98,-44.56,191.87,273.62
21181,192.26,185.0,185.0,185.0,-11.04,190.08,76.12,75.98,-44.56,191.87,273.62,266.83
21182,185.0,185.0,185.0,-11.04,190.08,76.12,75.98,-44.56,191.87,273.62,266.83,266.83
21183,185.0,185.0,-11.04,190.08,76.12,75.98,-44.56,191.87,273.62,266.83,266.83,76.6
21184,185.0,-11.04,190.08,76.12,75.98,-44.56,191.87,273.62,266.83,266.83,76.6,-36.54
21185,-11.04,190.08,76.12,75.98,-44.56,191.87,273.62,266.83,266.83,76.6,-36.54,-23.03
21186,190.08,76.12,75.98,-44.56,191.87,273.62,266.83,266.83,76.6,-36.54,-23.03,-55.17
21187,76.12,75.98,-44.56,191.87,273.62,266.83,266.83,76.6,-36.54,-23.03,-55.17,-0.53
21188,75.98,-44.56,191.87,273.62,266.83,266.83,76.6,-36.54,-23.03,-55.17,-0.53,30.59
21189,-44.56,191.87,273.62,266.83,266.83,76.6,-36.54,-23.03,-55.17,-0.53,30.59,63.83
21190,191.87,273.62,266.83,266.83,76.6,-36.54,-23.03,-55.17,-0.53,30.59,63.83,28.54
21191,273.62,266.83,266.83,76.6,-36.54,-23.03,-55.17,-0.53,30.59,63.83,28.54,7.15
21192,266.83,266.83,76.6,-36.54,-23.03,-55.17,-0.53,30.59,63.83,28.54,7.15,-62.8
21193,266.83,76.6,-36.54,-23.03,-55.17,-0.53,30.59,63.83,28.54,7.15,-62.8,64.1
21194,76.6,-36.54,-23.03,-55.17,-0.53,30.59,63.83,28.54,7.15,-62.8,64.1,56.46
21195,-36.54,-23.03,-55.17,-0.53,30.59,63.83,28.54,7.15,-62.8,64.1,56.46,74.26
21196,-23.03,-55.17,-0.53,30.59,63.83,28.54,7.15,-62.8,64.1,56.46,74.26,73.41
21197,-55.17,-0.53,30.59,63.83,28.54,7.15,-62.8,64.1,56.46,74.26,73.41,75.0
21198,-0.53,30.59,63.83,28.54,7.15,-62.8,64.1,56.46,74.26,73.41,75.0,75.95
21199,30.59,63.83,28.54,7.15,-62.8,64.1,56.46,74.26,73.41,75.0,75.95,80.0
21200,63.83,28.54,7.15,-62.8,64.1,56.46,74.26,73.41,75.0,75.95,80.0,185.0
21201,28.54,7.15,-62.8,64.1,56.46,74.26,73.41,75.0,75.95,80.0,185.0,185.0
21202,7.15,-62.8,64.1,56.46,74.26,73.41,75.0,75.95,80.0,185.0,185.0,188.55
21203,-62.8,64.1,56.46,74.26,73.41,75.0,75.95,80.0,185.0,185.0,188.55,185.0
21204,64.1,56.46,74.26,73.41,75.0,75.95,80.0,185.0,185.0,188.55,185.0,185.0
21205,56.46,74.26,73.41,75.0,75.95,80.0,185.0,185.0,188.55,185.0,185.0,185.0
21206,74.26,73.41,75.0,75.95,80.0,185.0,185.0,188.55,185.0,185.0,185.0,183.5
21207,73.41,75.0,75.95,80.0,185.0,185.0,188.55,185.0,185.0,185.0,183.5,180.12
21208,75.0,75.95,80.0,185.0,185.0,188.55,185.0,185.0,185.0,183.5,180.12,180.67
21209,75.95,80.0,185.0,185.0,188.55,185.0,185.0,185.0,183.5,180.12,180.67,185.0
21210,80.0,185.0,185.0,188.55,185.0,185.0,185.0,183.5,180.12,180.67,185.0,68.52
21211,185.0,185.0,188.55,185.0,185.0,185.0,183.5,180.12,180.67,185.0,68.52,185.0
21212,185.0,188.55,185.0,185.0,185.0,183.5,180.12,180.67,185.0,68.52,185.0,52.29
21213,188.55,185.0,185.0,185.0,183.5,180.12,180.67,185.0,68.52,185.0,52.29,37.17
21214,185.0,185.0,185.0,183.5,180.12,180.67,185.0,68.52,185.0,52.29,37.17,51.56
21215,185.0,185.0,183.5,180.12,180.67,185.0,68.52,185.0,52.29,37.17,51.56,185.55
21216,185.0,183.5,180.12,180.67,185.0,68.52,185.0,52.29,37.17,51.56,185.55,182.38
21217,183.5,180.12,180.67,185.0,68.52,185.0,52.29,37.17,51.56,185.55,182.38,36.74
21218,180.12,180.67,185.0,68.52,185.0,52.29,37.17,51.56,185.55,182.38,36.74,25.03
21219,180.67,185.0,68.52,185.0,52.29,37.17,51.56,185.55,182.38,36.74,25.03,-60.18
21220,185.0,68.52,185.0,52.29,37.17,51.56,185.55,182.38,36.74,25.03,-60.18,199.25
21221,68.52,185.0,52.29,37.17,51.56,185.55,182.38,36.74,25.03,-60.18,199.25,180.0
21222,185.0,52.29,37.17,51.56,185.55,182.38,36.74,25.03,-60.18,199.25,180.0,-59.73
21223,52.29,37.17,51.56,185.55,182.38,36.74,25.03,-60.18,199.25,180.0,-59.73,180.0
21224,37.17,51.56,185.55,182.38,36.74,25.03,-60.18,199.25,180.0,-59.73,180.0,54.33
21225,51.56,185.55,182.38,36.74,25.03,-60.18,199.25,180.0,-59.73,180.0,54.33,183.38
21226,185.55,182.38,36.74,25.03,-60.18,199.25,180.0,-59.73,180.0,54.33,183.38,73.94
21227,182.38,36.74,25.03,-60.18,199.25,180.0,-59.73,180.0,54.33,183.38,73.94,39.56
21228,36.74,25.03,-60.18,199.25,180.0,-59.73,180.0,54.33,183.38,73.94,39.56,30.15
21229,25.03,-60.18,199.25,180.0,-59.73,180.0,54.33,183.38,73.94,39.56,30.15,-19.36
21230,-60.18,199.25,180.0,-59.73,180.0,54.33,183.38,73.94,39.56,30.15,-19.36,-62.29
21231,199.25,180.0,-59.73,180.0,54.33,183.38,73.94,39.56,30.15,-19.36,-62.29,144.96
21232,180.0,-59.73,180.0,54.33,183.38,73.94,39.56,30.15,-19.36,-62.29,144.96,-13.54
21233,-59.73,180.0,54.33,183.38,73.94,39.56,30.15,-19.36,-62.29,144.96,-13.54,-31.65
21234,180.0,54.33,183.38,73.94,39.56,30.15,-19.36,-62.29,144.96,-13.54,-31.65,145.53
21235,54.33,183.38,73.94,39.56,30.15,-19.36,-62.29,144.96,-13.54,-31.65,145.53,143.98
21236,183.38,73.94,39.56,30.15,-19.36,-62.29,144.96,-13.54,-31.65,145.53,143.98,142.2
21237,73.94,39.56,30.15,-19.36,-62.29,144.96,-13.54,-31.65,145.53,143.98,142.2,-24.31
21238,39.56,30.15,-19.36,-62.29,144.96,-13.54,-31.65,145.53,143.98,142.2,-24.31,-53.41
21239,30.15,-19.36,-62.29,144.96,-13.54,-31.65,145.53,143.98,142.2,-24.31,-53.41,161.14
21240,-19.36,-62.29,144.96,-13.54,-31.65,145.53,143.98,142.2,-24.31,-53.41,161.14,147.2
21241,-62.29,144.96,-13.54,-31.65,145.53,143.98,142.2,-24.31,-53.41,161.14,147.2,-26.21
21242,144.96,-13.54,-31.65,145.53,143.98,142.2,-24.31,-53.41,161.14,147.2,-26.21,147.2
21243,-13.54,-31.65,145.53,143.98,142.2,-24.31,-53.41,161.14,147.2,-26.21,147.2,152.46
21244,-31.65,145.53,143.98,142.2,-24.31,-53.41,161.14,147.2,-26.21,147.2,152.46,-15.18
21245,145.53,143.98,142.2,-24.31,-53.41,161.14,147.2,-26.21,147.2,152.46,-15.18,-19.1
21246,143.98,142.2,-24.31,-53.41,161.14,147.2,-26.21,147.2,152.46,-15.18,-19.1,145.51
21247,142.2,-24.31,-53.41,161.14,147.2,-26.21,147.2,152.46,-15.18,-19.1,145.51,-148.36
21248,-24.31,-53.41,161.14,147.2,-26.21,147.2,152.46,-15.18,-19.1,145.51,-148.36,-87.09
21249,-53.41,161.14,147.2,-26.21,147.2,152.46,-15.18,-19.1,145.51,-148.36,-87.09,-87.0
21250,161.14,147.2,-26.21,147.2,152.46,-15.18,-19.1,145.51,-148.36,-87.09,-87.0,-51.4
21251,147.2,-26.21,147.2,152.46,-15.18,-19.1,145.51,-148.36,-87.09,-87.0,-51.4,-164.49
21252,-26.21,147.2,152.46,-15.18,-19.1,145.51,-148.36,-87.09,-87.0,-51.4,-164.49,-163.0
21253,147.2,152.46,-15.18,-19.1,145.51,-148.36,-87.09,-87.0,-51.4,-164.49,-163.0,-163.0
21254,152.46,-15.18,-19.1,145.51,-148.36,-87.09,-87.0,-51.4,-164.49,-163.0,-163.0,143.36
21255,-15.18,-19.1,145.51,-148.36,-87.09,-87.0,-51.4,-164.49,-163.0,-163.0,143.36,-71.71
21256,-19.1,145.51,-148.36,-87.09,-87.0,-51.4,-164.49,-163.0,-163.0,143.36,-71.71,147.2
21257,145.51,-148.36,-87.09,-87.0,-51.4,-164.49,-163.0,-163.0,143.36,-71.71,147.2,-15.82
21258,-148.36,-87.09,-87.0,-51.4,-164.49,-163.0,-163.0,143.36,-71.71,147.2,-15.82,-38.0
21259,-87.09,-87.0,-51.4,-164.49,-163.0,-163.0,143.36,-71.71,147.2,-15.82,-38.0,-19.22
21260,-87.0,-51.4,-164.49,-163.0,-163.0,143.36,-71.71,147.2,-15.82,-38.0,-19.22,-51.02
21261,-51.4,-164.49,-163.0,-163.0,143.36,-71.71,147.2,-15.82,-38.0,-19.22,-51.02,-27.88
21262,-164.49,-163.0,-163.0,143.36,-71.71,147.2,-15.82,-38.0,-19.22,-51.02,-27.88,-34.55
21263,-163.0,-163.0,143.36,-71.71,147.2,-15.82,-38.0,-19.22,-51.02,-27.88,-34.55,-17.41
21264,-163.0,143.36,-71.71,147.2,-15.82,-38.0,-19.22,-51.02,-27.88,-34.55,-17.41,148.41
21265,143.36,-71.71,147.2,-15.82,-38.0,-19.22,-51.02,-27.88,-34.55,-17.41,148.41,142.2
21266,-71.71,147.2,-15.82,-38.0,-19.22,-51.02,-27.88,-34.55,-17.41,148.41,142.2,142.2
21267,147.2,-15.82,-38.0,-19.22,-51.02,-27.88,-34.55,-17.41,148.41,142.2,142.2,156.73
21268,-15.82,-38.0,-19.22,-51.02,-27.88,-34.55,-17.41,148.41,142.2,142.2,156.73,143.9
21269,-38.0,-19.22,-51.02,-27.88,-34.55,-17.41,148.41,142.2,142.2,156.73,143.9,-17.54
21270,-19.22,-51.02,-27.88,-34.55,-17.41,148.41,142.2,142.2,156.73,143.9,-17.54,-25.34
21271,-51.02,-27.88,-34.55,-17.41,148.41,142.2,142.2,156.73,143.9,-17.54,-25.34,-42.5
21272,-27.88,-34.55,-17.41,148.41,142.2,142.2,156.73,143.9,-17.54,-25.34,-42.5,-43.77
21273,-34.55,-17.41,148.41,142.2,142.2,156.73,143.9,-17.54,-25.34,-42.5,-43.77,-63.48
21274,-17.41,148.41,142.2,142.2,156.73,143.9,-17.54,-25.34,-42.5,-43.77,-63.48,-94.81
21275,148.41,142.2,142.2,156.73,143.9,-17.54,-25.34,-42.5,-43.77,-63.48,-94.81,-46.26
21276,142.2,142.2,156.73,143.9,-17.54,-25.34,-42.5,-43.77,-63.48,-94.81,-46.26,-35.03
21277,142.2,156.73,143.9,-17.54,-25.34,-42.5,-43.77,-63.48,-94.81,-46.26,-35.03,-37.15
21278,156.73,143.9,-17.54,-25.34,-42.5,-43.77,-63.48,-94.81,-46.26,-35.03,-37.15,-17.92
21279,143.9,-17.54,-25.34,-42.5,-43.77,-63.48,-94.81,-46.26,-35.03,-37.15,-17.92,157.07
21280,-17.54,-25.34,-42.5,-43.77,-63.48,-94.81,-46.26,-35.03,-37.15,-17.92,157.07,-14.77
21281,-25.34,-42.5,-43.77,-63.48,-94.81,-46.26,-35.03,-37.15,-17.92,157.07,-14.77,-15.4
21282,-42.5,-43.77,-63.48,-94.81,-46.26,-35.03,-37.15,-17.92,157.07,-14.77,-15.4,-48.38
21283,-43.77,-63.48,-94.81,-46.26,-35.03,-37.15,-17.92,157.07,-14.77,-15.4,-48.38,-77.57
21284,-63.48,-94.81,-46.26,-35.03,-37.15,-17.92,157.07,-14.77,-15.4,-48.38,-77.57,-17.29
21285,-94.81,-46.26,-35.03,-37.15,-17.92,157.07,-14.77,-15.4,-48.38,-77.57,-17.29,-24.45
21286,-46.26,-35.03,-37.15,-17.92,157.07,-14.77,-15.4,-48.38,-77.57,-17.29,-24.45,-42.68
21287,-35.03,-37.15,-17.92,157.07,-14.77,-15.4,-48.38,-77.57,-17.29,-24.45,-42.68,-31.68
21288,-37.15,-17.92,157.07,-14.77,-15.4,-48.38,-77.57,-17.29,-24.45,-42.68,-31.68,-163.68
21289,-17.92,157.07,-14.77,-15.4,-48.38,-77.57,-17.29,-24.45,-42.68,-31.68,-163.68,-108.59
21290,157.07,-14.77,-15.4,-48.38,-77.57,-17.29,-24.45,-42.68,-31.68,-163.68,-108.59,-34.07
21291,-14.77,-15.4,-48.38,-77.57,-17.29,-24.45,-42.68,-31.68,-163.68,-108.59,-34.07,-106.16
21292,-15.4,-48.38,-77.57,-17.29,-24.45,-42.68,-31.68,-163.68,-108.59,-34.07,-106.16,170.53
